,MW,type
TAURtex_reverse_num4,159.9514217012,proteozyme
THRtex_reverse_num1,54.4419989054,proteozyme
THRtex_reverse_num2,154.221380118,proteozyme
THRtex_reverse_num3,155.8510819227,proteozyme
THRtex_reverse_num4,159.9514217012,proteozyme
THMDtex_reverse_num1,54.4419989054,proteozyme
THMDtex_reverse_num2,154.221380118,proteozyme
THMDtex_reverse_num3,155.8510819227,proteozyme
THMDtex_reverse_num4,159.9514217012,proteozyme
METDtex_reverse_num1,54.4419989054,proteozyme
METDtex_reverse_num2,154.221380118,proteozyme
METDtex_reverse_num3,155.8510819227,proteozyme
METDtex_reverse_num4,159.9514217012,proteozyme
METtex_reverse_num1,54.4419989054,proteozyme
METtex_reverse_num2,154.221380118,proteozyme
METtex_reverse_num3,155.8510819227,proteozyme
METtex_reverse_num4,159.9514217012,proteozyme
MNLtex_reverse_num1,154.221380118,proteozyme
MNLtex_reverse_num2,54.4419989054,proteozyme
MNLtex_reverse_num3,159.9514217012,proteozyme
MNLtex_reverse_num4,155.8510819227,proteozyme
NAtex_reverse_num1,54.4419989054,proteozyme
NAtex_reverse_num2,154.221380118,proteozyme
NAtex_reverse_num3,155.8510819227,proteozyme
NAtex_reverse_num4,159.9514217012,proteozyme
NACtex_reverse_num1,54.4419989054,proteozyme
NACtex_reverse_num2,154.221380118,proteozyme
NACtex_reverse_num3,155.8510819227,proteozyme
NACtex_reverse_num4,159.9514217012,proteozyme
NH4tex_reverse_num1,154.221380118,proteozyme
NH4tex_reverse_num2,54.4419989054,proteozyme
NH4tex_reverse_num3,159.9514217012,proteozyme
NH4tex_reverse_num4,155.8510819227,proteozyme
BUTtex_reverse_num1,54.4419989054,proteozyme
BUTtex_reverse_num2,154.221380118,proteozyme
BUTtex_reverse_num3,155.8510819227,proteozyme
BUTtex_reverse_num4,159.9514217012,proteozyme
CHLtex_reverse_num1,54.4419989054,proteozyme
CHLtex_reverse_num2,154.221380118,proteozyme
CHLtex_reverse_num3,155.8510819227,proteozyme
CHLtex_reverse_num4,159.9514217012,proteozyme
CO2tex_reverse_num1,54.4419989054,proteozyme
CO2tex_reverse_num2,154.221380118,proteozyme
CO2tex_reverse_num3,155.8510819227,proteozyme
CO2tex_reverse_num4,159.9514217012,proteozyme
CRNtex_reverse_num1,54.4419989054,proteozyme
CRNtex_reverse_num2,154.221380118,proteozyme
CRNtex_reverse_num3,155.8510819227,proteozyme
CRNtex_reverse_num4,159.9514217012,proteozyme
DINStex_reverse_num1,54.4419989054,proteozyme
DINStex_reverse_num2,154.221380118,proteozyme
DINStex_reverse_num3,155.8510819227,proteozyme
DINStex_reverse_num4,159.9514217012,proteozyme
DMStex_reverse_num1,54.4419989054,proteozyme
DMStex_reverse_num2,154.221380118,proteozyme
DMStex_reverse_num3,155.8510819227,proteozyme
DMStex_reverse_num4,159.9514217012,proteozyme
CSNtex_reverse_num1,54.4419989054,proteozyme
CSNtex_reverse_num2,154.221380118,proteozyme
CSNtex_reverse_num3,155.8510819227,proteozyme
CSNtex_reverse_num4,159.9514217012,proteozyme
CYNTtex_reverse_num1,155.8510819227,proteozyme
CYNTtex_reverse_num2,159.9514217012,proteozyme
CYNTtex_reverse_num3,154.221380118,proteozyme
CYNTtex_reverse_num4,54.4419989054,proteozyme
CYStex_reverse_num1,54.4419989054,proteozyme
CYStex_reverse_num2,154.221380118,proteozyme
CYStex_reverse_num3,155.8510819227,proteozyme
CYStex_reverse_num4,159.9514217012,proteozyme
CYTDtex_reverse_num1,54.4419989054,proteozyme
CYTDtex_reverse_num2,154.221380118,proteozyme
CYTDtex_reverse_num3,155.8510819227,proteozyme
CYTDtex_reverse_num4,159.9514217012,proteozyme
DCAtex_reverse_num1,54.4419989054,proteozyme
DCAtex_reverse_num2,154.221380118,proteozyme
DCAtex_reverse_num3,155.8510819227,proteozyme
DCAtex_reverse_num4,159.9514217012,proteozyme
DCYTtex_reverse,44.363444296999994,proteozyme
DGSNtex_reverse_num1,54.4419989054,proteozyme
DGSNtex_reverse_num2,154.221380118,proteozyme
DGSNtex_reverse_num3,155.8510819227,proteozyme
DGSNtex_reverse_num4,159.9514217012,proteozyme
LCTStex_reverse_num1,54.4419989054,proteozyme
LCTStex_reverse_num2,154.221380118,proteozyme
LCTStex_reverse_num3,155.8510819227,proteozyme
LCTStex_reverse_num4,159.9514217012,proteozyme
LEUtex_reverse_num1,54.4419989054,proteozyme
LEUtex_reverse_num2,154.221380118,proteozyme
LEUtex_reverse_num3,155.8510819227,proteozyme
LEUtex_reverse_num4,159.9514217012,proteozyme
LYStex_reverse_num1,54.4419989054,proteozyme
LYStex_reverse_num2,154.221380118,proteozyme
LYStex_reverse_num3,155.8510819227,proteozyme
LYStex_reverse_num4,159.9514217012,proteozyme
LYXtex_reverse_num1,54.4419989054,proteozyme
LYXtex_reverse_num2,154.221380118,proteozyme
LYXtex_reverse_num3,155.8510819227,proteozyme
LYXtex_reverse_num4,159.9514217012,proteozyme
MANtex_reverse_num1,54.4419989054,proteozyme
MANtex_reverse_num2,154.221380118,proteozyme
MANtex_reverse_num3,155.8510819227,proteozyme
MANtex_reverse_num4,159.9514217012,proteozyme
MAN6Ptex_reverse_num1,155.8510819227,proteozyme
MAN6Ptex_reverse_num2,159.9514217012,proteozyme
MAN6Ptex_reverse_num3,154.221380118,proteozyme
MAN6Ptex_reverse_num4,54.4419989054,proteozyme
MELIBtex_reverse_num1,54.4419989054,proteozyme
MELIBtex_reverse_num2,154.221380118,proteozyme
MELIBtex_reverse_num3,155.8510819227,proteozyme
MELIBtex_reverse_num4,159.9514217012,proteozyme
DMSOtex_reverse_num1,54.4419989054,proteozyme
DMSOtex_reverse_num2,154.221380118,proteozyme
DMSOtex_reverse_num3,155.8510819227,proteozyme
DMSOtex_reverse_num4,159.9514217012,proteozyme
DURItex_reverse,44.363444296999994,proteozyme
FRUtex_reverse_num1,54.4419989054,proteozyme
FRUtex_reverse_num2,154.221380118,proteozyme
FRUtex_reverse_num3,155.8510819227,proteozyme
FRUtex_reverse_num4,159.9514217012,proteozyme
FUCtex_reverse_num1,54.4419989054,proteozyme
FUCtex_reverse_num2,154.221380118,proteozyme
FUCtex_reverse_num3,155.8510819227,proteozyme
FUCtex_reverse_num4,159.9514217012,proteozyme
FUMtex_reverse_num1,54.4419989054,proteozyme
FUMtex_reverse_num2,154.221380118,proteozyme
FUMtex_reverse_num3,155.8510819227,proteozyme
FUMtex_reverse_num4,159.9514217012,proteozyme
ACACT5r_reverse_num1,107.9763626052,proteozyme
ACACT5r_reverse_num2,61.456228076500004,proteozyme
FE2tex_reverse_num1,154.221380118,proteozyme
FE2tex_reverse_num2,54.4419989054,proteozyme
FE2tex_reverse_num3,159.9514217012,proteozyme
FE2tex_reverse_num4,155.8510819227,proteozyme
NMNtex_reverse_num1,54.4419989054,proteozyme
NMNtex_reverse_num2,154.221380118,proteozyme
NMNtex_reverse_num3,155.8510819227,proteozyme
NMNtex_reverse_num4,159.9514217012,proteozyme
NO2tex_reverse_num1,54.4419989054,proteozyme
NO2tex_reverse_num2,154.221380118,proteozyme
NO2tex_reverse_num3,155.8510819227,proteozyme
NO2tex_reverse_num4,159.9514217012,proteozyme
MTHFC_reverse,82.0034936375,proteozyme
MTHFD_reverse,82.0034936375,proteozyme
BUTt2rpp_reverse,62.7733029121,proteozyme
GDPtex_reverse_num1,159.9514217012,proteozyme
GDPtex_reverse_num2,155.8510819227,proteozyme
GDPtex_reverse_num3,54.4419989054,proteozyme
GDPtex_reverse_num4,154.221380118,proteozyme
TMAtex_reverse_num1,54.4419989054,proteozyme
TMAtex_reverse_num2,154.221380118,proteozyme
TMAtex_reverse_num3,155.8510819227,proteozyme
TMAtex_reverse_num4,159.9514217012,proteozyme
TMAOtex_reverse_num1,54.4419989054,proteozyme
TMAOtex_reverse_num2,154.221380118,proteozyme
TMAOtex_reverse_num3,155.8510819227,proteozyme
TMAOtex_reverse_num4,159.9514217012,proteozyme
TREtex_reverse_num1,54.4419989054,proteozyme
TREtex_reverse_num2,154.221380118,proteozyme
TREtex_reverse_num3,155.8510819227,proteozyme
TREtex_reverse_num4,159.9514217012,proteozyme
ACACT6r_reverse_num1,61.456228076500004,proteozyme
ACACT6r_reverse_num2,107.9763626052,proteozyme
TRPtex_reverse_num1,54.4419989054,proteozyme
TRPtex_reverse_num2,154.221380118,proteozyme
TRPtex_reverse_num3,155.8510819227,proteozyme
TRPtex_reverse_num4,159.9514217012,proteozyme
TSULtex_reverse_num1,54.4419989054,proteozyme
TSULtex_reverse_num2,154.221380118,proteozyme
TSULtex_reverse_num3,155.8510819227,proteozyme
TSULtex_reverse_num4,159.9514217012,proteozyme
TYRtex_reverse_num1,54.4419989054,proteozyme
TYRtex_reverse_num2,154.221380118,proteozyme
TYRtex_reverse_num3,155.8510819227,proteozyme
TYRtex_reverse_num4,159.9514217012,proteozyme
URAtex_reverse_num1,54.4419989054,proteozyme
URAtex_reverse_num2,154.221380118,proteozyme
URAtex_reverse_num3,155.8510819227,proteozyme
URAtex_reverse_num4,159.9514217012,proteozyme
UREAtex_reverse_num1,54.4419989054,proteozyme
UREAtex_reverse_num2,154.221380118,proteozyme
UREAtex_reverse_num3,155.8510819227,proteozyme
UREAtex_reverse_num4,159.9514217012,proteozyme
URItex_reverse,44.363444296999994,proteozyme
VALtex_reverse_num1,54.4419989054,proteozyme
VALtex_reverse_num2,154.221380118,proteozyme
VALtex_reverse_num3,155.8510819227,proteozyme
VALtex_reverse_num4,159.9514217012,proteozyme
XANtex_reverse_num1,54.4419989054,proteozyme
XANtex_reverse_num2,154.221380118,proteozyme
XANtex_reverse_num3,155.8510819227,proteozyme
XANtex_reverse_num4,159.9514217012,proteozyme
XYLtex_reverse_num1,54.4419989054,proteozyme
XYLtex_reverse_num2,154.221380118,proteozyme
XYLtex_reverse_num3,155.8510819227,proteozyme
XYLtex_reverse_num4,159.9514217012,proteozyme
ABUTtex_reverse_num1,54.4419989054,proteozyme
ABUTtex_reverse_num2,154.221380118,proteozyme
ABUTtex_reverse_num3,155.8510819227,proteozyme
ABUTtex_reverse_num4,159.9514217012,proteozyme
GGGABADr_reverse,70.55384457779999,proteozyme
MALTATr_reverse,79.626762624,proteozyme
23CAMPtex_reverse_num1,54.4419989054,proteozyme
23CAMPtex_reverse_num2,154.221380118,proteozyme
23CAMPtex_reverse_num3,155.8510819227,proteozyme
23CAMPtex_reverse_num4,159.9514217012,proteozyme
23CCMPtex_reverse_num1,54.4419989054,proteozyme
23CCMPtex_reverse_num2,154.221380118,proteozyme
23CCMPtex_reverse_num3,155.8510819227,proteozyme
23CCMPtex_reverse_num4,159.9514217012,proteozyme
23CUMPtex_reverse_num1,54.4419989054,proteozyme
23CUMPtex_reverse_num2,154.221380118,proteozyme
23CUMPtex_reverse_num3,155.8510819227,proteozyme
23CUMPtex_reverse_num4,159.9514217012,proteozyme
23CGMPtex_reverse_num1,54.4419989054,proteozyme
23CGMPtex_reverse_num2,154.221380118,proteozyme
23CGMPtex_reverse_num3,155.8510819227,proteozyme
23CGMPtex_reverse_num4,159.9514217012,proteozyme
3AMPtex_reverse_num1,54.4419989054,proteozyme
3AMPtex_reverse_num2,154.221380118,proteozyme
3AMPtex_reverse_num3,155.8510819227,proteozyme
3AMPtex_reverse_num4,159.9514217012,proteozyme
3CMPtex_reverse_num1,54.4419989054,proteozyme
3CMPtex_reverse_num2,154.221380118,proteozyme
3CMPtex_reverse_num3,155.8510819227,proteozyme
3CMPtex_reverse_num4,159.9514217012,proteozyme
ALAGLUE_reverse,45.796483001999995,proteozyme
ETHSO3tex_reverse_num1,54.4419989054,proteozyme
ETHSO3tex_reverse_num2,154.221380118,proteozyme
ETHSO3tex_reverse_num3,155.8510819227,proteozyme
ETHSO3tex_reverse_num4,159.9514217012,proteozyme
BUTSO3tex_reverse_num1,54.4419989054,proteozyme
BUTSO3tex_reverse_num2,154.221380118,proteozyme
BUTSO3tex_reverse_num3,155.8510819227,proteozyme
BUTSO3tex_reverse_num4,159.9514217012,proteozyme
LIPOtex_reverse_num1,155.8510819227,proteozyme
LIPOtex_reverse_num2,54.4419989054,proteozyme
LIPOtex_reverse_num3,159.9514217012,proteozyme
LIPOtex_reverse_num4,154.221380118,proteozyme
GALBDtex_reverse_num1,155.8510819227,proteozyme
GALBDtex_reverse_num2,159.9514217012,proteozyme
GALBDtex_reverse_num3,154.221380118,proteozyme
GALBDtex_reverse_num4,54.4419989054,proteozyme
SULFACtex_reverse_num1,154.221380118,proteozyme
SULFACtex_reverse_num2,54.4419989054,proteozyme
SULFACtex_reverse_num3,159.9514217012,proteozyme
SULFACtex_reverse_num4,155.8510819227,proteozyme
NOtex_reverse_num1,54.4419989054,proteozyme
NOtex_reverse_num2,154.221380118,proteozyme
NOtex_reverse_num3,155.8510819227,proteozyme
NOtex_reverse_num4,159.9514217012,proteozyme
N2Otex_reverse_num1,54.4419989054,proteozyme
N2Otex_reverse_num2,154.221380118,proteozyme
N2Otex_reverse_num3,155.8510819227,proteozyme
N2Otex_reverse_num4,159.9514217012,proteozyme
CRNt2rpp_reverse,144.8777036068,proteozyme
CRNDt2rpp_reverse,144.8777036068,proteozyme
CTBTt2rpp_reverse,144.8777036068,proteozyme
PEAMNtex_reverse_num1,54.4419989054,proteozyme
PEAMNtex_reverse_num2,154.221380118,proteozyme
PEAMNtex_reverse_num3,155.8510819227,proteozyme
PEAMNtex_reverse_num4,159.9514217012,proteozyme
PACALDtex_reverse_num1,54.4419989054,proteozyme
PACALDtex_reverse_num2,154.221380118,proteozyme
PACALDtex_reverse_num3,155.8510819227,proteozyme
PACALDtex_reverse_num4,159.9514217012,proteozyme
CYANtex_reverse_num1,54.4419989054,proteozyme
CYANtex_reverse_num2,154.221380118,proteozyme
CYANtex_reverse_num3,155.8510819227,proteozyme
CYANtex_reverse_num4,159.9514217012,proteozyme
SO3tex_reverse_num1,54.4419989054,proteozyme
SO3tex_reverse_num2,154.221380118,proteozyme
SO3tex_reverse_num3,155.8510819227,proteozyme
SO3tex_reverse_num4,159.9514217012,proteozyme
TCYNTtex_reverse_num1,54.4419989054,proteozyme
TCYNTtex_reverse_num2,154.221380118,proteozyme
TCYNTtex_reverse_num3,155.8510819227,proteozyme
TCYNTtex_reverse_num4,159.9514217012,proteozyme
METSOX1tex_reverse_num1,54.4419989054,proteozyme
METSOX1tex_reverse_num2,154.221380118,proteozyme
METSOX1tex_reverse_num3,155.8510819227,proteozyme
METSOX1tex_reverse_num4,159.9514217012,proteozyme
METSOX2tex_reverse_num1,54.4419989054,proteozyme
METSOX2tex_reverse_num2,154.221380118,proteozyme
METSOX2tex_reverse_num3,155.8510819227,proteozyme
METSOX2tex_reverse_num4,159.9514217012,proteozyme
3UMPtex_reverse_num1,54.4419989054,proteozyme
3UMPtex_reverse_num2,154.221380118,proteozyme
3UMPtex_reverse_num3,155.8510819227,proteozyme
3UMPtex_reverse_num4,159.9514217012,proteozyme
3GMPtex_reverse_num1,54.4419989054,proteozyme
3GMPtex_reverse_num2,154.221380118,proteozyme
3GMPtex_reverse_num3,155.8510819227,proteozyme
3GMPtex_reverse_num4,159.9514217012,proteozyme
DOPAtex_reverse_num1,54.4419989054,proteozyme
DOPAtex_reverse_num2,154.221380118,proteozyme
DOPAtex_reverse_num3,155.8510819227,proteozyme
DOPAtex_reverse_num4,159.9514217012,proteozyme
4HOXPACDtex_reverse_num1,54.4419989054,proteozyme
4HOXPACDtex_reverse_num2,154.221380118,proteozyme
4HOXPACDtex_reverse_num3,155.8510819227,proteozyme
4HOXPACDtex_reverse_num4,159.9514217012,proteozyme
ETHAtex_reverse_num1,54.4419989054,proteozyme
ETHAtex_reverse_num2,154.221380118,proteozyme
ETHAtex_reverse_num3,155.8510819227,proteozyme
ETHAtex_reverse_num4,159.9514217012,proteozyme
G3PStex_reverse_num1,54.4419989054,proteozyme
G3PStex_reverse_num2,154.221380118,proteozyme
G3PStex_reverse_num3,155.8510819227,proteozyme
G3PStex_reverse_num4,159.9514217012,proteozyme
ACGAL1Ptex_reverse_num1,54.4419989054,proteozyme
ACGAL1Ptex_reverse_num2,154.221380118,proteozyme
ACGAL1Ptex_reverse_num3,155.8510819227,proteozyme
ACGAL1Ptex_reverse_num4,159.9514217012,proteozyme
ACGALtex_reverse_num1,54.4419989054,proteozyme
ACGALtex_reverse_num2,154.221380118,proteozyme
ACGALtex_reverse_num3,155.8510819227,proteozyme
ACGALtex_reverse_num4,159.9514217012,proteozyme
GLCUR1Ptex_reverse_num1,54.4419989054,proteozyme
GLCUR1Ptex_reverse_num2,154.221380118,proteozyme
GLCUR1Ptex_reverse_num3,155.8510819227,proteozyme
GLCUR1Ptex_reverse_num4,159.9514217012,proteozyme
UDPGLCURtex_reverse_num1,54.4419989054,proteozyme
UDPGLCURtex_reverse_num2,154.221380118,proteozyme
UDPGLCURtex_reverse_num3,155.8510819227,proteozyme
UDPGLCURtex_reverse_num4,159.9514217012,proteozyme
ISETACtex_reverse_num1,54.4419989054,proteozyme
ISETACtex_reverse_num2,154.221380118,proteozyme
ISETACtex_reverse_num3,155.8510819227,proteozyme
ISETACtex_reverse_num4,159.9514217012,proteozyme
UDPGtex_reverse_num1,54.4419989054,proteozyme
UDPGtex_reverse_num2,154.221380118,proteozyme
UDPGtex_reverse_num3,155.8510819227,proteozyme
UDPGtex_reverse_num4,159.9514217012,proteozyme
UDPGALtex_reverse_num1,159.9514217012,proteozyme
UDPGALtex_reverse_num2,155.8510819227,proteozyme
UDPGALtex_reverse_num3,54.4419989054,proteozyme
UDPGALtex_reverse_num4,154.221380118,proteozyme
ACGAM1Ptex_reverse_num1,54.4419989054,proteozyme
ACGAM1Ptex_reverse_num2,154.221380118,proteozyme
ACGAM1Ptex_reverse_num3,155.8510819227,proteozyme
ACGAM1Ptex_reverse_num4,159.9514217012,proteozyme
UACGAMtex_reverse_num1,54.4419989054,proteozyme
UACGAMtex_reverse_num2,154.221380118,proteozyme
UACGAMtex_reverse_num3,155.8510819227,proteozyme
UACGAMtex_reverse_num4,159.9514217012,proteozyme
UDPACGALtex_reverse_num1,54.4419989054,proteozyme
UDPACGALtex_reverse_num2,154.221380118,proteozyme
UDPACGALtex_reverse_num3,155.8510819227,proteozyme
UDPACGALtex_reverse_num4,159.9514217012,proteozyme
CBLAT_reverse,29.0555531497,proteozyme
MSO3tex_reverse_num1,54.4419989054,proteozyme
MSO3tex_reverse_num2,154.221380118,proteozyme
MSO3tex_reverse_num3,155.8510819227,proteozyme
MSO3tex_reverse_num4,159.9514217012,proteozyme
ARABDI_reverse,514.91656178,proteozyme
GLYC2Ptex_reverse_num1,54.4419989054,proteozyme
GLYC2Ptex_reverse_num2,154.221380118,proteozyme
GLYC2Ptex_reverse_num3,155.8510819227,proteozyme
GLYC2Ptex_reverse_num4,159.9514217012,proteozyme
PSERtex_reverse_num1,54.4419989054,proteozyme
PSERtex_reverse_num2,154.221380118,proteozyme
PSERtex_reverse_num3,155.8510819227,proteozyme
PSERtex_reverse_num4,159.9514217012,proteozyme
R5Ptex_reverse_num1,54.4419989054,proteozyme
R5Ptex_reverse_num2,154.221380118,proteozyme
R5Ptex_reverse_num3,155.8510819227,proteozyme
R5Ptex_reverse_num4,159.9514217012,proteozyme
THRPtex_reverse_num1,54.4419989054,proteozyme
THRPtex_reverse_num2,154.221380118,proteozyme
THRPtex_reverse_num3,155.8510819227,proteozyme
THRPtex_reverse_num4,159.9514217012,proteozyme
TYRPtex_reverse_num1,54.4419989054,proteozyme
TYRPtex_reverse_num2,154.221380118,proteozyme
TYRPtex_reverse_num3,155.8510819227,proteozyme
TYRPtex_reverse_num4,159.9514217012,proteozyme
CITtex_reverse_num1,54.4419989054,proteozyme
CITtex_reverse_num2,154.221380118,proteozyme
CITtex_reverse_num3,155.8510819227,proteozyme
CITtex_reverse_num4,159.9514217012,proteozyme
ACGAtex_reverse_num1,54.4419989054,proteozyme
ACGAtex_reverse_num2,154.221380118,proteozyme
ACGAtex_reverse_num3,155.8510819227,proteozyme
ACGAtex_reverse_num4,159.9514217012,proteozyme
IDONt2rpp_reverse,60.8101059249,proteozyme
G6Ptex_reverse_num1,54.4419989054,proteozyme
G6Ptex_reverse_num2,154.221380118,proteozyme
G6Ptex_reverse_num3,155.8510819227,proteozyme
G6Ptex_reverse_num4,159.9514217012,proteozyme
MOBDtex_reverse_num1,54.4419989054,proteozyme
MOBDtex_reverse_num2,154.221380118,proteozyme
MOBDtex_reverse_num3,155.8510819227,proteozyme
MOBDtex_reverse_num4,159.9514217012,proteozyme
NI2tex_reverse_num1,54.4419989054,proteozyme
NI2tex_reverse_num2,154.221380118,proteozyme
NI2tex_reverse_num3,155.8510819227,proteozyme
NI2tex_reverse_num4,159.9514217012,proteozyme
L_LACt2rpp_reverse_num1,78.1477610186,proteozyme
L_LACt2rpp_reverse_num2,77.8202093146,proteozyme
NH4tpp_reverse,176.38144158929998,proteozyme
NO2t2rpp_reverse_num1,65.6337009982,proteozyme
NO2t2rpp_reverse_num2,37.7245788125,proteozyme
FRULYSDG_reverse,611.2944242084,proteozyme
PROt2rpp_reverse_num1,144.8777036068,proteozyme
PROt2rpp_reverse_num2,66.3235407361,proteozyme
H2O2tex_reverse_num1,54.4419989054,proteozyme
H2O2tex_reverse_num2,154.221380118,proteozyme
H2O2tex_reverse_num3,155.8510819227,proteozyme
H2O2tex_reverse_num4,159.9514217012,proteozyme
ALLPI_reverse,42.4583613218,proteozyme
ALLULPE_reverse,34.4843264116,proteozyme
ADEtex_reverse_num1,54.4419989054,proteozyme
ADEtex_reverse_num2,154.221380118,proteozyme
ADEtex_reverse_num3,155.8510819227,proteozyme
ADEtex_reverse_num4,159.9514217012,proteozyme
ADNtex_reverse,44.363444296999994,proteozyme
AGMtex_reverse_num1,54.4419989054,proteozyme
AGMtex_reverse_num2,154.221380118,proteozyme
AGMtex_reverse_num3,155.8510819227,proteozyme
AGMtex_reverse_num4,159.9514217012,proteozyme
ALAtex_reverse_num1,159.9514217012,proteozyme
ALAtex_reverse_num2,154.221380118,proteozyme
ALAtex_reverse_num3,54.4419989054,proteozyme
ALAtex_reverse_num4,155.8510819227,proteozyme
BALAtex_reverse_num1,54.4419989054,proteozyme
BALAtex_reverse_num2,154.221380118,proteozyme
BALAtex_reverse_num3,155.8510819227,proteozyme
BALAtex_reverse_num4,159.9514217012,proteozyme
DALAtex_reverse_num1,54.4419989054,proteozyme
DALAtex_reverse_num2,154.221380118,proteozyme
DALAtex_reverse_num3,155.8510819227,proteozyme
DALAtex_reverse_num4,159.9514217012,proteozyme
AMPtex_reverse_num1,155.8510819227,proteozyme
AMPtex_reverse_num2,159.9514217012,proteozyme
AMPtex_reverse_num3,154.221380118,proteozyme
AMPtex_reverse_num4,54.4419989054,proteozyme
ARBtex_reverse_num1,54.4419989054,proteozyme
ARBtex_reverse_num2,154.221380118,proteozyme
ARBtex_reverse_num3,155.8510819227,proteozyme
ARBtex_reverse_num4,159.9514217012,proteozyme
ARGtex_reverse_num1,54.4419989054,proteozyme
ARGtex_reverse_num2,154.221380118,proteozyme
ARGtex_reverse_num3,155.8510819227,proteozyme
ARGtex_reverse_num4,159.9514217012,proteozyme
ASCBtex_reverse_num1,54.4419989054,proteozyme
ASCBtex_reverse_num2,154.221380118,proteozyme
ASCBtex_reverse_num3,155.8510819227,proteozyme
ASCBtex_reverse_num4,159.9514217012,proteozyme
MMETtex_reverse_num1,54.4419989054,proteozyme
MMETtex_reverse_num2,154.221380118,proteozyme
MMETtex_reverse_num3,155.8510819227,proteozyme
MMETtex_reverse_num4,159.9514217012,proteozyme
FE3tex_reverse_num1,54.4419989054,proteozyme
FE3tex_reverse_num2,154.221380118,proteozyme
FE3tex_reverse_num3,155.8510819227,proteozyme
FE3tex_reverse_num4,159.9514217012,proteozyme
MG2tex_reverse_num1,54.4419989054,proteozyme
MG2tex_reverse_num2,154.221380118,proteozyme
MG2tex_reverse_num3,155.8510819227,proteozyme
MG2tex_reverse_num4,159.9514217012,proteozyme
Zn2tex_reverse_num1,54.4419989054,proteozyme
Zn2tex_reverse_num2,154.221380118,proteozyme
Zn2tex_reverse_num3,155.8510819227,proteozyme
Zn2tex_reverse_num4,159.9514217012,proteozyme
CD2tex_reverse_num1,54.4419989054,proteozyme
CD2tex_reverse_num2,154.221380118,proteozyme
CD2tex_reverse_num3,155.8510819227,proteozyme
CD2tex_reverse_num4,159.9514217012,proteozyme
GLUABUTt7pp_reverse,72.7438182891,proteozyme
GLUt2rpp_reverse,62.286598061599996,proteozyme
GLYALDtpp_reverse,157.33047976,proteozyme
DHPTPE_reverse,148.7933993199,proteozyme
ASO3tex_reverse_num1,54.4419989054,proteozyme
ASO3tex_reverse_num2,154.221380118,proteozyme
ASO3tex_reverse_num3,155.8510819227,proteozyme
ASO3tex_reverse_num4,159.9514217012,proteozyme
MANGLYCtex_reverse_num1,54.4419989054,proteozyme
MANGLYCtex_reverse_num2,154.221380118,proteozyme
MANGLYCtex_reverse_num3,155.8510819227,proteozyme
MANGLYCtex_reverse_num4,159.9514217012,proteozyme
FRUURt2rpp_reverse,62.2584655967,proteozyme
FRUURtex_reverse_num1,54.4419989054,proteozyme
FRUURtex_reverse_num2,154.221380118,proteozyme
FRUURtex_reverse_num3,155.8510819227,proteozyme
FRUURtex_reverse_num4,159.9514217012,proteozyme
GLYCAt2rpp_reverse_num1,64.73002811159999,proteozyme
GLYCAt2rpp_reverse_num2,64.9055588433,proteozyme
GLYCAtex_reverse_num1,54.4419989054,proteozyme
GLYCAtex_reverse_num2,154.221380118,proteozyme
GLYCAtex_reverse_num3,155.8510819227,proteozyme
GLYCAtex_reverse_num4,159.9514217012,proteozyme
FALDH2_reverse,103.96860901400001,proteozyme
GLYCtpp_reverse,157.33047976,proteozyme
H2Otpp_reverse,125.2240730576,proteozyme
HCINNMt2rpp_reverse,54.8791747684,proteozyme
HISt2rpp_reverse,65.6293424473,proteozyme
CBIAT_reverse,29.0555531497,proteozyme
COBALT2tex_reverse_num1,54.4419989054,proteozyme
COBALT2tex_reverse_num2,154.221380118,proteozyme
COBALT2tex_reverse_num3,155.8510819227,proteozyme
COBALT2tex_reverse_num4,159.9514217012,proteozyme
DIMPtex_reverse_num1,54.4419989054,proteozyme
DIMPtex_reverse_num2,154.221380118,proteozyme
DIMPtex_reverse_num3,155.8510819227,proteozyme
DIMPtex_reverse_num4,159.9514217012,proteozyme
GALURt2rpp_reverse,61.9340837479,proteozyme
GLCNt2rpp_reverse_num1,60.7114441818,proteozyme
GLCNt2rpp_reverse_num2,62.2584655967,proteozyme
GLCNt2rpp_reverse_num3,61.3048674907,proteozyme
GLCNt2rpp_reverse_num4,60.8101059249,proteozyme
GLCRt2rpp_reverse_num1,64.73002811159999,proteozyme
GLCRt2rpp_reverse_num2,64.9055588433,proteozyme
GLCURt2rpp_reverse_num1,44.4695023689,proteozyme
GLCURt2rpp_reverse_num2,61.9340837479,proteozyme
XTSNtex_reverse_num1,54.4419989054,proteozyme
XTSNtex_reverse_num2,154.221380118,proteozyme
XTSNtex_reverse_num3,155.8510819227,proteozyme
XTSNtex_reverse_num4,159.9514217012,proteozyme
GLUDy_reverse_num1,384.9897443786,proteozyme
GLUDy_reverse_num2,1137.514425477,proteozyme
UREAtpp_reverse,157.33047976,proteozyme
PPPNt2rpp_reverse,54.9345151571,proteozyme
PTRCORNt7pp_reverse,61.4092085577,proteozyme
HG2tex_reverse_num1,54.4419989054,proteozyme
HG2tex_reverse_num2,154.221380118,proteozyme
HG2tex_reverse_num3,155.8510819227,proteozyme
HG2tex_reverse_num4,159.9514217012,proteozyme
DADNtex_reverse,44.363444296999994,proteozyme
DHAtex_reverse_num1,54.4419989054,proteozyme
DHAtex_reverse_num2,154.221380118,proteozyme
